,game_id,team,opponent,season,game_number,margin,margin_against,epa,epa_against,epa_net,epa_net_opponent,wepa,d_wepa_against,wepa_net,wepa_against,d_wepa,wepa_net_opponent
1758,2004_01_DET_CHI,CHI,DET,2004,1.0,-4.0,4.0,-17.762828231109182,-10.747409332824045,-7.015418898285137,7.015418898285137,-24.898453977643985,-14.243898258129422,-10.654555719514564,-14.59515470698401,-5.838097782878766,-8.757056924105244
1759,2004_02_CHI_GB,CHI,GB,2004,2.0,11.0,-11.0,-0.8352609255075656,-14.54057978424877,13.705318858741204,-13.705318858741204,-1.4341030273995088,-12.934161303404863,11.500058276005355,-3.8691880731175345,-1.893166431621935,-1.9760216414955996
1760,2004_03_CHI_MIN,CHI,MIN,2004,3.0,-5.0,5.0,-0.4802767607561109,4.620254413284597,-5.100531174040707,5.100531174040707,-8.16812792514982,1.5676381082812165,-9.735766033431037,2.867177427246634,5.852921232697688,-2.985743805451054
1761,2004_04_PHI_CHI,CHI,PHI,2004,4.0,-10.0,10.0,-2.397450522999745,9.139102292077794,-11.536552815077538,11.536552815077538,-9.367788704089046,7.4743915076148815,-16.842180211703926,8.886102052831916,-5.763433374438808,14.649535427270724
1762,2004_06_WAS_CHI,CHI,WAS,2004,5.0,-3.0,3.0,-14.963190797129,-6.956041893043377,-8.007148904085623,8.007148904085623,-27.722980376147838,-8.473339325100302,-19.249641051047536,-7.434268103262022,-16.07244909260246,8.638180989340439
1763,2004_07_CHI_TB,CHI,TB,2004,6.0,-12.0,12.0,-17.944642058568363,-5.951157236480903,-11.99348482208746,11.99348482208746,-17.5205982064857,-13.819021785719647,-3.701576420766054,0.7544199931588913,-15.008274208811526,15.762694201970417
1764,2004_08_SF_CHI,CHI,SF,2004,7.0,10.0,-10.0,-21.131512824580877,-30.763983539678676,9.6324707150978,-9.6324707150978,-22.40938044642176,-27.767422441997446,5.358041995575686,-37.30288404772061,-15.91657919402076,-21.386304853699848
1765,2004_09_CHI_NYG,CHI,NYG,2004,8.0,7.0,-7.0,-22.484513932842866,-34.946976963065495,12.46246303022263,-12.46246303022263,-21.83204076203849,-22.100615697269365,0.26857493523087683,-37.8813513778873,-19.388908028167354,-18.492443349719945
1766,2004_10_CHI_TEN,CHI,TEN,2004,9.0,2.0,-2.0,-24.094606639108257,-27.753696534131752,3.659089895023495,-3.659089895023495,-36.12192330994786,-23.451716838187224,-12.670206471760636,-28.959732431243864,-18.065444929981435,-10.89428750126243
1767,2004_11_IND_CHI,CHI,IND,2004,10.0,-31.0,31.0,-14.922605858702964,21.270679501668525,-36.19328536037149,36.19328536037149,-12.902684146557686,18.70299271681924,-31.605676863376925,22.983698023694068,-13.191709405025577,36.175407428719645
1768,2004_12_CHI_DAL,CHI,DAL,2004,11.0,-14.0,14.0,-29.513139522454523,-16.186372543785644,-13.326766978668878,13.326766978668878,-32.12477354888962,-11.074464639781427,-21.050308909108196,-18.740563473339222,-24.151985194614873,5.4114217212756515
1769,2004_13_MIN_CHI,CHI,MIN,2004,12.0,10.0,-10.0,3.917285081029595,-4.151915183222029,8.069200264251624,-8.069200264251624,5.002532807724813,4.412780364743201,0.5897524429816121,5.590857075491709,-5.762419472712171,11.35327654820388
1770,2004_14_CHI_JAX,CHI,JAX,2004,13.0,-19.0,19.0,-18.196971367142396,-5.816295467661046,-12.38067589948135,12.38067589948135,-20.613558350782373,-10.397021700879726,-10.216536649902647,-4.511324457640433,-12.783428808596076,8.272104350955644
1771,2004_15_HOU_CHI,CHI,HOU,2004,14.0,-19.0,19.0,-28.694362971989904,-6.715400421801411,-21.97896255018849,21.97896255018849,-37.21633268518403,-14.967970651344706,-22.24836203383932,-16.61944253022902,-19.36005329709416,2.7406107668651423
1772,2004_16_CHI_DET,CHI,DET,2004,15.0,-6.0,6.0,-10.628681095660738,-6.1361502311575045,-4.492530864503234,4.492530864503234,-12.27807275164037,-0.5281702543183455,-11.749902497322024,-4.536212865293157,-12.120341454713506,7.584128589420349
1773,2004_17_GB_CHI,CHI,GB,2004,16.0,-17.0,17.0,-10.130040591222805,13.437543541097803,-23.567584132320608,23.567584132320608,-11.933231585660671,8.457908624303638,-20.39114020996431,11.392131375731154,-8.485306515140888,19.87743789087204
1774,2005_01_CHI_WAS,CHI,WAS,2005,1.0,-2.0,2.0,-8.870734204969422,-5.139066440315218,-3.731667764654204,3.731667764654204,-16.225588311990652,-8.808825155212645,-7.416763156778007,-4.31057342254533,-8.819635858413205,4.509062435867875
1775,2005_02_DET_CHI,CHI,DET,2005,2.0,32.0,-32.0,3.401866691271744,-30.98559793261863,34.387464623890374,-34.387464623890374,2.57151192216819,-18.554458006611682,21.125969928779874,-29.046932197269747,-0.5277022905440769,-28.51922990672567
1776,2005_03_CIN_CHI,CHI,CIN,2005,3.0,-17.0,17.0,-28.586661376635828,-8.763877582783916,-19.82278379385191,19.82278379385191,-33.70363350774807,-10.45039514185342,-23.253238365894653,-11.527825136992002,-18.933598385302357,7.405773248310355
1777,2005_05_CHI_CLE,CHI,CLE,2005,4.0,-10.0,10.0,-19.723463708733263,-9.195356127067807,-10.528107581665456,10.528107581665456,-24.02886155482835,-6.965051666036898,-17.06380988879145,-14.769206343784285,-18.5031335975615,3.7339272537772157
1778,2005_06_MIN_CHI,CHI,MIN,2005,5.0,25.0,-25.0,-9.477840026499214,-33.928207865013974,24.450367838514758,-24.450367838514758,-12.357386001641565,-23.286768396610302,10.929382394968737,-34.49682861988796,-12.521241646716762,-21.975586973171197
1779,2005_07_BAL_CHI,CHI,BAL,2005,6.0,4.0,-4.0,-6.917257769231737,-10.86290587252006,3.945648103288322,-3.945648103288322,-10.667034994099268,-16.459352701418116,5.792317707318848,-19.08857055252752,-9.462263734292103,-9.626306818235419
1780,2005_08_CHI_DET,CHI,DET,2005,7.0,6.0,-6.0,-1.9115908353506406,-16.29827688552905,14.386686050178408,-14.386686050178408,0.12451137442652732,-17.40887493994084,17.53338631436737,-24.99851904483498,-6.510626695732279,-18.4878923491027
1781,2005_09_CHI_NO,CHI,NO,2005,8.0,3.0,-3.0,-6.703342570912663,-11.152611083835234,4.449268512922571,-4.449268512922571,-9.748793376925628,-15.594024059198322,5.845230682272694,-17.91931276704134,-1.2025357431756813,-16.71677702386566
1782,2005_10_SF_CHI,CHI,SF,2005,9.0,8.0,-8.0,-8.206727765722771,-15.002203780954009,6.7954760152312375,-6.7954760152312375,-12.019813694768363,-12.22428851926937,0.2044748245010073,-28.30423819504202,-6.944242255140638,-21.35999593990138
1783,2005_11_CAR_CHI,CHI,CAR,2005,10.0,10.0,-10.0,-8.911484844628076,-17.422387445752975,8.510902601124899,-8.510902601124899,-8.05298250748723,-11.410966036921511,3.357983529434282,-22.04493922359976,-11.05328821693546,-10.991651006664299
1784,2005_12_CHI_TB,CHI,TB,2005,11.0,3.0,-3.0,-4.421896748908846,-8.631414877973084,4.209518129064238,-4.209518129064238,-9.201562539388354,-3.6247778423828745,-5.576784697005479,-17.51067367992802,-9.511972915042206,-7.998700764885813
1785,2005_13_GB_CHI,CHI,GB,2005,12.0,12.0,-12.0,-16.604207246319795,-25.420168063940885,8.81596081762109,-8.81596081762109,-17.103754151390824,-12.684977086672461,-4.418777064718363,-35.10302111897996,-13.186648017148144,-21.916373101831816
